교과구분,개설대학,개설학과,이수과정,학년,교과목번호,강좌번호,교과목명,부제명,학점,강의,실습,수업교시,수업형태,"강의실(동-호)(#연건, *평창)",주담당교수,정원,수강신청인원,비고,강의언어,개설상태
교양,인문대학,독어독문학과,학사,1학년,032.034,009,초급독일어 1,,3,3,1,화(09:30~10:45)/목(09:30~10:45)/금(12:00~12:50)/금(12:00~12:50),이론/이론/실습반1/실습반2,002-213/002-213/003-104/003-108,송석희,20 (10),14,,한국어,설강
교양,인문대학,독어독문학과,학사,1학년,032.035,001,초급독일어 2,,3,3,1,화(11:00~12:15)/목(11:00~12:15)/금(13:00~13:50)/금(13:00~13:50),이론/이론/실습반1/실습반2,007-111/007-111/003-104/003-108,정항균,20 (10),12,,한국어,설강
교양,인문대학,독어독문학과,학사,1학년,032.035,002,초급독일어 2,,3,3,1,화(12:30~13:45)/목(12:30~13:45)/금(14:00~14:50)/금(14:00~14:50),이론/이론/실습반1/실습반2,003-106/003-106/003-104/003-108,홍성광,20 (10),5,,한국어,설강
교양,인문대학,독어독문학과,학사,1학년,032.035,003,초급독일어 2,,3,3,1,월(09:30~10:45)/수(09:30~10:45)/금(15:00~15:50)/금(15:00~15:50),이론/이론/실습반1/실습반2,001-101/001-101/003-104/003-108,양태규,20 (10),3,,한국어,설강
교양,인문대학,독어독문학과,학사,1학년,032.036,001,중급독일어 1,,3,3,0,화(12:30~13:45)/목(12:30~13:45),이론/이론,008-302/008-302,지은영,20 (16),17,,한국어,설강
교양,인문대학,독어독문학과,학사,1학년,032.036,002,중급독일어 1,,3,3,0,화(09:30~10:45)/목(09:30~10:45),이론/이론,002-101/002-101,윤순식,20 (16),9,,한국어,설강
교양,인문대학,독어독문학과,학사,1학년,032.038,001,독일어 글쓰기,,3,3,0,월(12:30~13:45)/수(12:30~13:45),이론/이론,007-109/007-109,강미란,15 (12),5,,한국어,설강
교양,인문대학,독어독문학과,학사,1학년,032.040,001,시사독일어,,3,3,0,화(11:00~12:15)/목(11:00~12:15),이론/이론,002-110/002-110,최영진,20 (16),8,,한국어,설강
교양,인문대학,노어노문학과,학사,1학년,032.041,001,초급러시아어 1,,3,3,1,화(14:00~15:15)/목(14:00~15:15)/금(13:00~13:50)/금(13:00~13:50),이론/이론/실습반1/실습반2,003-103/003-103/002-207/003-204,이수현,20 (10),20,수강제한 관련 수강편람 필독,한국어,설강
교양,인문대학,노어노문학과,학사,1학년,032.041,002,초급러시아어 1,,3,3,1,월(14:00~15:15)/수(14:00~15:15)/금(14:00~14:50)/금(14:00~14:50),이론/이론/실습반1/실습반2,014-102/014-102/002-207/003-204,이주홍,20 (10),19,수강제한 관련 수강편람 필독,한국어,설강
교양,인문대학,노어노문학과,학사,1학년,032.042,001,초급러시아어 2,,3,3,1,화(11:00~12:15)/목(11:00~12:15)/금(15:00~15:50),이론/이론/실습반1,002-207/002-207/002-207,서선정,20 (10),4,수강제한 관련 수강편람 필독,한국어,설강
교양,인문대학,노어노문학과,학사,1학년,032.043,001,중급러시아어 1,,3,3,0,월(14:00~15:15)/수(14:00~15:15),이론/이론,003-204/003-204,박소연,20 (16),7,수강제한 관련 수강편람 필독,한국어,설강
교양,인문대학,노어노문학과,학사,1학년,032.044,001,중급러시아어 2,,3,3,0,화(11:00~12:15)/목(11:00~12:15),이론/이론,003-103/003-103,김민아,20 (16),8,수강제한 관련 수강편람 필독,한국어,설강
교양,인문대학,노어노문학과,학사,1학년,032.045,001,러시아어 말하기,,3,3,0,월(15:30~16:45)/수(15:30~16:45),이론/이론,007-111/007-111,김윤영,15 (12),3,수강제한 관련 수강편람 필독,한국어,설강
교양,인문대학,노어노문학과,학사,1학년,032.046,001,러시아어로 읽는 문화와 예술,,3,3,0,화(15:30~16:45)/목(15:30~16:45),이론/이론,003-204/003-204,박현섭,15 (12),9,,한국어,설강
교양,인문대학,서어서문학과,학사,1학년,032.048,001,초급스페인어 1,,3,3,1,월(11:00~12:15)/수(11:00~12:15)/수(09:00~09:50)/수(09:00~09:50),이론/이론/실습반1/실습반2,001-210/001-210/003-108/003-106,박은영,20 (10),23,,한국어,설강
교양,인문대학,서어서문학과,학사,1학년,032.048,002,초급스페인어 1,,3,3,1,월(12:30~13:45)/월(17:00~17:50)/월(17:00~17:50)/수(12:30~13:45),이론/실습반1/실습반2/이론,001-210/003-114/003-116/001-210,최사라,20 (10),31,,한국어,설강
교양,인문대학,서어서문학과,학사,1학년,032.048,003,초급스페인어 1,,3,3,1,월(14:00~15:15)/월(09:00~09:50)/월(09:00~09:50)/수(14:00~15:15),이론/실습반1/실습반2/이론,001-210/003-108/003-106/001-210,최유정,20 (10),33,,한국어,설강
교양,인문대학,서어서문학과,학사,1학년,032.048,004,초급스페인어 1,,3,3,1,월(15:30~16:45)/수(15:30~16:45)/수(18:00~18:50)/수(18:00~18:50),이론/이론/실습반1/실습반2,001-210/001-210/003-114/003-116,양성혜,20 (10),23,,한국어,설강
교양,인문대학,서어서문학과,학사,1학년,032.048,005,초급스페인어 1,,3,3,1,화(09:30~10:45)/수(17:00~17:50)/수(17:00~17:50)/목(09:30~10:45),이론/실습반1/실습반2/이론,001-209/003-114/003-116/001-209,박경은,20 (10),23,,한국어,설강
교양,인문대학,서어서문학과,학사,1학년,032.048,006,초급스페인어 1,,3,3,1,화(11:00~12:15)/화(09:00~09:50)/화(09:00~09:50)/목(11:00~12:15),이론/실습반1/실습반2/이론,001-209/002-105/003-105/001-209,임주인,20 (10),26,,한국어,설강
교양,인문대학,서어서문학과,학사,1학년,032.048,007,초급스페인어 1,,3,3,1,화(12:30~13:45)/목(12:30~13:45)/금(12:00~12:50)/금(12:00~12:50),이론/이론/실습반1/실습반2,001-209/001-209/003-105/003-107,장재준,20 (10),27,,한국어,설강
교양,인문대학,서어서문학과,학사,1학년,032.048,008,초급스페인어 1,,3,3,1,화(14:00~15:15)/목(14:00~15:15)/목(17:00~17:50)/목(17:00~17:50),이론/이론/실습반1/실습반2,001-209/001-209/003-114/003-116,정인태,20 (10),26,,한국어,설강
교양,인문대학,서어서문학과,학사,1학년,032.048,009,초급스페인어 1,,3,3,1,화(15:30~16:45)/화(18:00~18:50)/화(18:00~18:50)/목(15:30~16:45),이론/실습반1/실습반2/이론,001-209/003-114/003-116/001-209,최해성,20 (10),27,,한국어,설강
교양,인문대학,서어서문학과,학사,1학년,032.048,010,초급스페인어 1,,3,3,1,월(09:30~10:45)/수(09:30~10:45)/금(11:00~11:50)/금(11:00~11:50),이론/이론/실습반1/실습반2,002-110/002-110/003-105/003-107,이윤선,20 (10),20,,한국어,설강
교양,인문대학,서어서문학과,학사,1학년,032.048,011,초급스페인어 1,,3,3,1,화(15:30~16:45)/목(15:30~16:45)/목(09:00~09:50)/목(09:00~09:50),이론/이론/실습반1/실습반2,003-109/003-109/002-105/003-105,강성식,20 (10),20,,한국어,설강
교양,인문대학,서어서문학과,학사,1학년,032.048,012,초급스페인어 1,,3,3,1,화(09:30~10:45)/목(09:30~10:45)/금(10:00~10:50)/금(10:00~10:50),이론/이론/실습반1/실습반2,003-107/003-107/003-105/003-107,조영실,20 (10),18,,한국어,설강
교양,인문대학,서어서문학과,학사,1학년,032.048,013,초급스페인어 1,,3,3,1,월(14:00~15:15)/수(14:00~15:15)/수(10:00~10:50)/수(10:00~10:50),이론/이론/실습반1/실습반2,002-110/002-110/003-106/003-108,조영실,20 (10),19,,한국어,설강
교양,인문대학,서어서문학과,학사,1학년,032.048,014,초급스페인어 1,,3,3,1,목(18:00~18:50)/목(18:00~18:50)/금(10:00~12:50),실습반1/실습반2/이론,003-114/003-116/003-106,이은해,20 (10),20,,한국어,설강
교양,인문대학,서어서문학과,학사,1학년,032.049,001,초급스페인어 2,,3,3,1,월(11:00~12:15)/화(17:00~17:50)/화(17:00~17:50)/수(11:00~12:15),이론/실습반1/실습반2/이론,001-209/003-114/003-116/001-209,이윤선,20 (10),5,,한국어,설강
교양,인문대학,서어서문학과,학사,1학년,032.049,002,초급스페인어 2,,3,3,1,월(12:30~13:45)/월(10:00~10:50)/월(10:00~10:50)/수(12:30~13:45),이론/실습반1/실습반2/이론,001-209/003-106/003-108/001-209,최유정,20 (10),21,,한국어,설강
교양,인문대학,서어서문학과,학사,1학년,032.049,004,초급스페인어 2,,3,3,1,월(09:30~10:45)/월(18:00~18:50)/월(18:00~18:50)/수(09:30~10:45),이론/실습반1/실습반2/이론,001-102/003-114/003-116/001-102,정수현,20 (10),6,,한국어,설강
교양,인문대학,서어서문학과,학사,1학년,032.049,005,초급스페인어 2,,3,3,1,화(11:00~12:15)/화(10:00~10:50)/화(10:00~10:50)/목(11:00~12:15),이론/실습반1/실습반2/이론,001-102/002-105/003-105/001-102,김희진,20 (10),18,,한국어,설강
교양,인문대학,서어서문학과,학사,1학년,032.050,001,중급스페인어 1,,3,3,0,월(11:00~12:15)/수(11:00~12:15),이론/이론,002-110/002-110,정수현,20 (16),22,,한국어,설강
교양,인문대학,서어서문학과,학사,1학년,032.050,002,중급스페인어 1,,3,3,0,화(11:00~12:15)/목(11:00~12:15),이론/이론,006-105/006-105,황미선,20 (16),23,,한국어,설강
교양,인문대학,서어서문학과,학사,1학년,032.051,001,중급스페인어 2,,3,3,0,화(11:00~12:15)/목(11:00~12:15),이론/이론,003-107/003-107,박경은,16 (13),13,,한국어,설강
교양,인문대학,서어서문학과,학사,1학년,032.052,001,스페인어 글쓰기,,3,3,0,화(12:30~13:45)/목(12:30~13:45),이론/이론,007-110/007-110,황미선,12 (10),9,중급과목,한국어,설강
교양,인문대학,서어서문학과,학사,1학년,032.053,001,스페인어 말하기,,3,3,0,월(11:00~12:15)/수(11:00~12:15),이론/이론,001-207/001-207,송예림,12 (10),11,중급과목,스페인어,설강
교양,인문대학,서어서문학과,학사,1학년,032.054,001,시사스페인어,,3,3,0,월(12:30~13:45)/수(12:30~13:45),이론/이론,003-107/003-107,박은영,20 (16),6,,한국어,설강
교양,인문대학,서어서문학과,학사,1학년,032.055,001,포르투갈어입문 1,,3,3,1,월(14:00~15:15)/수(14:00~15:15)/수(17:00~17:50),이론/이론/실습,007-110/007-110/003-205,김한철,20 (10),13,2015학번부터 서문과 주전공생 필수 과목,한국어,설강
교양,인문대학,서어서문학과,학사,1학년,032.056,001,포르투갈어입문 2,,3,3,1,월(15:30~16:45)/수(15:30~16:45)/수(18:00~18:50),이론/이론/실습,001-207/001-207/003-205,김한철,15 (12),5,,한국어,설강
교양,인문대학,언어학과,학사,1학년,032.057,001,이태리어 1,,3,3,1,월(09:30~10:45)/화(17:00~17:50)/수(09:30~10:45),이론/실습/이론,003-104/003-107/003-104,이기철,20 (10),20,수강제한 관련 수강편람 필독/주 1시간 랩수업 있음,한국어,설강
교양,인문대학,언어학과,학사,1학년,032.057,002,이태리어 1,,3,3,1,월(11:00~12:15)/화(18:00~18:50)/수(11:00~12:15),이론/실습/이론,003-104/003-107/003-104,이기철,20 (10),16,수강제한 관련 수강편람 필독/주 1시간 랩수업 있음,한국어,설강
교양,인문대학,언어학과,학사,1학년,032.059,001,스와힐리어 1,,3,3,1,금(13:00~15:50)/금(16:00~16:50),이론/실습,003-103/003-103,양철준,20 (10),13,수강제한 관련 수강편람 필독/주 1시간 랩수업 있음,한국어,설강
교양,인문대학,언어학과,학사,1학년,032.061,001,몽골어 1,,3,3,1,화(11:00~12:15)/목(11:00~12:15)/목(17:00~17:50),이론/이론/실습,001-210/001-210/003-107,박상철,20 (10),2,수강제한 관련 수강편람 필독/주 1시간 랩수업 있음,한국어,설강
교양,인문대학,아시아언어문명학부,학사,1학년,032.063,001,산스크리트어 1,,3,3,0,월(14:00~16:50),이론,005-205,류현정,20 (10),2,,한국어,설강
교양,인문대학,아시아언어문명학부,학사,1학년,032.065,001,고급일본어 1,,3,3,0,수(15:00~17:50),이론,007-307,홍영주,20 (16),14,,한국어,설강
교양,인문대학,아시아언어문명학부,학사,1학년,032.067,001,아랍어 1,,3,3,1,월(12:30~13:45)/수(12:30~13:45)/수(15:30~16:20),이론/이론/실습,014-202/014-202/008-408,김능우,20 (10),7,,한국어,설강
교양,인문대학,아시아언어문명학부,학사,1학년,032.069,001,힌디어 1,,3,3,1,목(14:00~16:50)/금(15:30~16:20),이론/실습,006-107/006-107,이동원,20 (10),3,,한국어,설강
교양,인문대학,아시아언어문명학부,학사,1학년,032.071,001,말레이-인도네시아어 1,,3,3,1,화(15:30~16:45)/화(14:30~15:20)/목(15:30~16:45),이론/실습/이론,014-103/007-307/014-103,이주영,20 (10),7,,한국어,설강
교양,인문대학,아시아언어문명학부,학사,1학년,032.073,001,터키어 1,,3,3,1,화(14:00~15:15)/목(14:00~15:15)/목(17:00~17:50),이론/이론/실습,014-103/014-103/014-103,이용성,20 (10),1,,한국어,설강
교양,인문대학,아시아언어문명학부,학사,1학년,032.075,001,베트남어 1,,3,3,1,화(12:30~13:45)/목(12:30~13:45)/목(14:00~14:50),이론/이론/실습,003-103/003-103/007-307,이현정,20 (10),9,,한국어,설강
교양,인문대학,협동과정  서양고전학전공,학사,1학년,032.077,001,고전그리스어 1,,3,3,0,화(11:00~12:15)/목(11:00~12:15),이론/이론,014-103/014-103,유혁,20 (10),11,,한국어,설강
교양,인문대학,협동과정  서양고전학전공,학사,1학년,032.079,001,라틴어 1,,3,3,0,월(09:30~10:45)/수(09:30~10:45),이론/이론,007-218/007-218,임성진,40 (20),65,,한국어,설강
교양,인문대학,협동과정  서양고전학전공,학사,1학년,032.079,002,라틴어 1,,3,3,0,화(12:30~13:45)/목(12:30~13:45),이론/이론,007-218/007-218,김기훈,40 (20),45,,한국어,설강
교양,인문대학,협동과정  서양고전학전공,학사,1학년,032.079,003,라틴어 1,,3,3,0,화(15:30~16:45)/목(15:30~16:45),이론/이론,005-211/005-211,이선주,40 (20),29,,한국어,설강
교양,인문대학,협동과정  서양고전학전공,학사,1학년,032.080,001,라틴어 2,,3,3,0,월(15:30~16:45)/수(15:30~16:45),이론/이론,014-103/014-103,허민준,20 (16),14,,한국어,설강
교양,자연과학대학,수리과학부,학사,1학년,033.007,001,생명과학을 위한 수학 1,,3,3,0,화(12:30~13:45)/목(12:30~13:45),이론/이론,500-L301/500-L301,김지영,50,50,"2월 26일 금요일부터 수강신청 가능/의예,수의예(수강신청 변경기간에 모든 학과 수강신청 가능) 정원 외 신청은 http://www.math.snu.ac.kr/board/812788 참조",한국어,설강
교양,자연과학대학,수리과학부,학사,1학년,033.007,002,생명과학을 위한 수학 1,,3,3,0,월(12:30~13:45)/수(12:30~13:45),이론/이론,500-L301/500-L301,신재호,50,49,"2월 26일 금요일부터 수강신청 가능/의예,수의예(수강신청 변경기간에 모든 학과 수강신청 가능) 정원 외 신청은 http://www.math.snu.ac.kr/board/812788 참조",한국어,설강
교양,자연과학대학,수리과학부,학사,1학년,033.007,003,생명과학을 위한 수학 1,,3,3,0,화(15:30~16:45)/목(15:30~16:45),이론/이론,024-210/024-210,권혜승,50,47,"2월 26일 금요일부터 수강신청 가능/의예,수의예(수강신청 변경기간에 모든 학과 수강신청 가능) 정원 외 신청은 http://www.math.snu.ac.kr/board/812788 참조",한국어,설강
교양,자연과학대학,수리과학부,학사,1학년,033.007,004,생명과학을 위한 수학 1,,3,3,0,화(14:00~15:15)/목(14:00~15:15),이론/이론,500-L301/500-L301,김지영,50,16,2월 26일 금요일부터 수강신청 가능/자연대(생명과학부)(수강신청 변경기간에 모든 학과 수강신청 가능) 정원 외 신청은 http://www.math.snu.ac.kr/board/812788 참조,한국어,설강
교양,자연과학대학,수리과학부,학사,1학년,033.007,005,생명과학을 위한 수학 1,,3,3,0,화(11:00~12:15)/목(11:00~12:15),이론/이론,500-L302/500-L302,권혜승,50,40,2월 26일 금요일부터 수강신청 가능/자연대(생명과학부)(수강신청 변경기간에 모든 학과 수강신청 가능) 정원 외 신청은 http://www.math.snu.ac.kr/board/812788 참조,한국어,설강
교양,자연과학대학,수리과학부,학사,1학년,033.007,006,생명과학을 위한 수학 1,,3,3,0,화(09:30~10:45)/목(09:30~10:45),이론/이론,024-207/024-207,안명숙,50,45,2월 26일 금요일부터 수강신청 가능/농생대(수강신청 변경기간에 모든 학과 수강신청 가능)정원 외 신청은 http://www.math.snu.ac.kr/board/812788 참조,한국어,설강
교양,자연과학대학,수리과학부,학사,1학년,033.007,007,생명과학을 위한 수학 1,,3,3,0,화(14:00~15:15)/목(14:00~15:15),이론/이론,024-101/024-101,최혜경,50,25,2월 26일 금요일부터 수강신청 가능/농생대(수강신청 변경기간에 모든 학과 수강신청 가능)정원 외 신청은 http://www.math.snu.ac.kr/board/812788 참조,한국어,설강
교양,자연과학대학,수리과학부,학사,1학년,033.007,008,생명과학을 위한 수학 1,,3,3,0,화(15:30~16:45)/목(15:30~16:45),이론/이론,500-L301/500-L301,유자도,50,10,2월 26일 금요일부터 수강신청 가능/농생대(수강신청 변경기간에 모든 학과 수강신청 가능)정원 외 신청은 http://www.math.snu.ac.kr/board/812788 참조,한국어,설강
